Entity,Code,Year,"Primary completion rate, gender parity index (GPI)"
Sub-Saharan Africa (excluding high-income countries),,1986,0.805689991
Sub-Saharan Africa (excluding high-income countries),,1987,0.808860004
Sub-Saharan Africa (excluding high-income countries),,1988,0.807720006
Sub-Saharan Africa (excluding high-income countries),,1989,0.807780027
Sub-Saharan Africa (excluding high-income countries),,1990,0.812210023
Sub-Saharan Africa (excluding high-income countries),,1991,0.817629993
Sub-Saharan Africa (excluding high-income countries),,1992,0.818719983
Sub-Saharan Africa (excluding high-income countries),,1993,0.824670017
Sub-Saharan Africa (excluding high-income countries),,1994,0.826240003
Sub-Saharan Africa (excluding high-income countries),,1995,0.828679979
Sub-Saharan Africa (excluding high-income countries),,1996,0.833019972
Sub-Saharan Africa (excluding high-income countries),,1997,0.83506
Sub-Saharan Africa (excluding high-income countries),,1998,0.837260008
Sub-Saharan Africa (excluding high-income countries),,1999,0.839959979
Sub-Saharan Africa (excluding high-income countries),,2000,0.834290028
Sub-Saharan Africa (excluding high-income countries),,2001,0.831969976
Sub-Saharan Africa (excluding high-income countries),,2002,0.830709994
Sub-Saharan Africa (excluding high-income countries),,2003,0.834079981
Sub-Saharan Africa (excluding high-income countries),,2004,0.829419971
Sub-Saharan Africa (excluding high-income countries),,2005,0.83585
Sub-Saharan Africa (excluding high-income countries),,2006,0.841579974
Sub-Saharan Africa (excluding high-income countries),,2007,0.849229991
Sub-Saharan Africa (excluding high-income countries),,2008,0.876330018
Sub-Saharan Africa (excluding high-income countries),,2009,0.892769992
Sub-Saharan Africa (excluding high-income countries),,2010,0.908500016
Sub-Saharan Africa (excluding high-income countries),,2011,0.903779984
Sub-Saharan Africa (excluding high-income countries),,2012,0.917760015
Sub-Saharan Africa (excluding high-income countries),,2013,0.929470003
Sub-Saharan Africa (excluding high-income countries),,2014,0.932179987
Sudan,SDN,2010,0.813750029
Sudan,SDN,2012,0.869440019
Sudan,SDN,2013,0.913429976
Suriname,SUR,1976,1.014420033
Suriname,SUR,1977,1.101169944
Suriname,SUR,1978,1.062469959
Suriname,SUR,1979,1.069149971
Suriname,SUR,1985,1.151250005
Suriname,SUR,1987,1.144999981
Suriname,SUR,1988,1.131010056
Suriname,SUR,1989,1.195530057
Suriname,SUR,2005,1.209079981
Suriname,SUR,2006,1.213179946
Suriname,SUR,2007,1.13827002
Suriname,SUR,2008,1.186969995
Suriname,SUR,2009,1.132660031
Suriname,SUR,2011,1.140169978
Suriname,SUR,2013,1.14368999
Suriname,SUR,2014,1.145089984
Sweden,SWE,1971,1.033689976
Sweden,SWE,1972,1.027539968
Sweden,SWE,1973,1.034250021
Sweden,SWE,1974,1.024049997
Sweden,SWE,1975,1.02256
Sweden,SWE,1976,1.010310054
Sweden,SWE,1977,1.021690011
Sweden,SWE,1978,1.00612998
Sweden,SWE,1979,0.997839987
Sweden,SWE,1980,0.996789992
Sweden,SWE,1981,1.005210042
Sweden,SWE,1982,0.995739996
Sweden,SWE,1983,1.014539957
Sweden,SWE,1984,0.996580005
Sweden,SWE,1987,0.998340011
Sweden,SWE,1988,0.998139977
Sweden,SWE,1989,0.998030007
Sweden,SWE,1990,0.989759982
Sweden,SWE,1991,1.003069997
Sweden,SWE,1992,1.005929947
Sweden,SWE,1993,1.019510031
Sweden,SWE,1994,1.018190026
Sweden,SWE,1999,1.001139998
Sweden,SWE,2000,1.013110042
Sweden,SWE,2001,0.995310009
Sweden,SWE,2002,0.997600019
Sweden,SWE,2003,1.001530051
Sweden,SWE,2004,0.981280029
Sweden,SWE,2005,0.993929982
Sweden,SWE,2006,0.999319971
Sweden,SWE,2007,1.005139947
Sweden,SWE,2008,0.992359996
Sweden,SWE,2009,1.009379983
Sweden,SWE,2010,0.994149983
Sweden,SWE,2011,0.985909998
Sweden,SWE,2012,1.005349994
Sweden,SWE,2013,0.995779991
Sweden,SWE,2014,0.997380018
Switzerland,CHE,1977,0.997449994
Switzerland,CHE,1978,0.98615998
Switzerland,CHE,1979,0.992919981
Switzerland,CHE,1980,0.982540011
Switzerland,CHE,1981,1.033169985
Switzerland,CHE,1982,1.020200014
Switzerland,CHE,1983,1.02493
Switzerland,CHE,1984,1.037420034
Switzerland,CHE,1985,1.005689979
Switzerland,CHE,1986,1.016109943
Switzerland,CHE,1987,1.027529955
Switzerland,CHE,1988,1.024180055
Switzerland,CHE,1989,1.032490015
Switzerland,CHE,1990,1.012850046
Switzerland,CHE,1991,1.009950042
Switzerland,CHE,1992,1.021209955
Switzerland,CHE,1993,0.97953999
Switzerland,CHE,1994,0.981230021
Switzerland,CHE,1996,1.002050042
Switzerland,CHE,1999,1.03421998
Switzerland,CHE,2000,1.036540031
Switzerland,CHE,2001,1.021319985
Switzerland,CHE,2002,1.028030038
Switzerland,CHE,2003,1.033849955
Switzerland,CHE,2004,1.030990005
Switzerland,CHE,2005,1.028239965
Switzerland,CHE,2006,1.028540015
Switzerland,CHE,2007,1.024060011
Switzerland,CHE,2008,1.021029949
Switzerland,CHE,2009,1.035150051
Switzerland,CHE,2010,1.033650041
Switzerland,CHE,2011,1.025159955
Switzerland,CHE,2012,1.027549982
Switzerland,CHE,2013,1.010879993
Switzerland,CHE,2014,1.016680002
Syria,SYR,1971,0.476410002
Syria,SYR,1972,0.491759986
Syria,SYR,1973,0.513819993
Syria,SYR,1974,0.55163002
Syria,SYR,1975,0.545019984
Syria,SYR,1976,0.564140022
Syria,SYR,1977,0.585200012
Syria,SYR,1978,0.607159972
Syria,SYR,1979,0.618099988
Syria,SYR,1980,0.641110003
Syria,SYR,1981,0.673409998
Syria,SYR,1982,0.694519997
Syria,SYR,1983,0.720489979
Syria,SYR,1984,0.764050007
Syria,SYR,1985,0.796440005
Syria,SYR,1986,0.828159988
Syria,SYR,1987,0.840269983
Syria,SYR,1988,0.852280021
Syria,SYR,1989,0.899439991
Syria,SYR,1990,0.890900016
Syria,SYR,1991,0.896719992
Syria,SYR,1992,0.901690006
Syria,SYR,1993,0.896650016
Syria,SYR,1994,0.902069986
Syria,SYR,1995,0.920419991
Syria,SYR,1996,0.930790007
Syria,SYR,1997,0.918079972
Syria,SYR,1998,0.925620019
Syria,SYR,1999,0.926199973
Syria,SYR,2000,0.931219995
Syria,SYR,2001,0.933600008
Syria,SYR,2002,0.928089976
Syria,SYR,2003,0.98229003
Syria,SYR,2004,0.977429986
Syria,SYR,2005,0.987320006
Syria,SYR,2006,0.999430001
Syria,SYR,2007,0.999629974
Syria,SYR,2008,1.004310012
Syria,SYR,2009,1.002529979
Syria,SYR,2010,0.98973
Syria,SYR,2011,0.997569978
Syria,SYR,2012,0.986790001
Syria,SYR,2013,0.99022001
Tajikistan,TJK,2009,0.965160012
Tajikistan,TJK,2010,0.97398001
Tajikistan,TJK,2011,0.970179975
Tajikistan,TJK,2012,0.973420024
Tajikistan,TJK,2014,0.991490006
Tajikistan,TJK,2015,0.99624002
Tanzania,TZA,1975,0.583790004
Tanzania,TZA,1976,0.574379981
Tanzania,TZA,1981,0.762530029
Tanzania,TZA,1982,0.800220013
Tanzania,TZA,1983,0.83276999
Tanzania,TZA,1984,0.889970005
Tanzania,TZA,1986,0.991909981
Tanzania,TZA,1987,1.016749978
Tanzania,TZA,1988,1.043030024
Tanzania,TZA,1989,0.983150005
Tanzania,TZA,1991,1.032520056
Tanzania,TZA,1992,0.979139984
Tanzania,TZA,1993,0.97852999
Tanzania,TZA,1994,0.980379999
Tanzania,TZA,1997,1.021190047
Tanzania,TZA,1998,1.004729986
Tanzania,TZA,1999,1.043849945
Tanzania,TZA,2000,1.026239991
Tanzania,TZA,2001,1.030359983
Tanzania,TZA,2002,1.017490029
Tanzania,TZA,2004,0.96171999
Tanzania,TZA,2005,0.922969997
Tanzania,TZA,2006,0.934409976
Tanzania,TZA,2007,0.930679977
Tanzania,TZA,2009,0.997210026
Tanzania,TZA,2010,1.058730006
Tanzania,TZA,2012,1.106050014
Tanzania,TZA,2013,1.097579956
Thailand,THA,1975,0.783670008
Thailand,THA,1976,0.807479978
Thailand,THA,1977,0.822790027
Thailand,THA,1978,0.840759993
Thailand,THA,1981,0.954150021
Thailand,THA,1999,0.982930005
Thailand,THA,2000,0.986220002
Thailand,THA,2001,0.985880017
Thailand,THA,2014,0.985499978
Timor,TLS,2008,0.987649977
Timor,TLS,2009,1.005460024
Timor,TLS,2010,1.052260041
Timor,TLS,2011,1.031990051
Timor,TLS,2012,1.053920031
Timor,TLS,2013,1.064309955
Timor,TLS,2014,1.030789971
Togo,TGO,1971,0.345970005
Togo,TGO,1972,0.363160014
Togo,TGO,1976,0.364340007
Togo,TGO,1978,0.414849997
Togo,TGO,1979,0.442259997
Togo,TGO,1980,0.449849993
Togo,TGO,1981,0.450980008
Togo,TGO,1982,0.472140014
Togo,TGO,1983,0.476200014
Togo,TGO,1984,0.458620012
Togo,TGO,1985,0.417239994
Togo,TGO,1986,0.437779993
Togo,TGO,1987,0.430310011
Togo,TGO,1988,0.469060004
Togo,TGO,1989,0.442440003
Togo,TGO,1990,0.460509986
Togo,TGO,1991,0.469309986
Togo,TGO,1992,0.477340013
Togo,TGO,1994,0.485989988
Togo,TGO,1995,0.477959991
Togo,TGO,1996,0.471989989
Togo,TGO,1999,0.544550002
Togo,TGO,2000,0.586090028
Togo,TGO,2001,0.623189986
Togo,TGO,2003,0.68700999
Togo,TGO,2004,0.710099995
Togo,TGO,2005,0.716069996
Togo,TGO,2006,0.725099981
Togo,TGO,2008,0.721210003
Togo,TGO,2009,0.734939992
Togo,TGO,2010,0.766080022
Togo,TGO,2011,0.777540028
Togo,TGO,2012,0.800409973
Togo,TGO,2013,0.841000021
Togo,TGO,2014,0.865149975
Tonga,TON,1977,0.954620004
Tonga,TON,1978,1.052369952
Tonga,TON,1979,0.958090007
Tonga,TON,1981,0.958720028
Tonga,TON,1982,0.859489977
Tonga,TON,1984,0.957319975
Tonga,TON,1985,0.985880017
Tonga,TON,1986,0.987559974
Tonga,TON,1990,0.887610018
Tonga,TON,1991,0.952950001
Tonga,TON,1993,1.122959971
Tonga,TON,1998,1.009739995
Tonga,TON,1999,1.061149955
Tonga,TON,2001,0.9727
Tonga,TON,2005,1.000509977
Tonga,TON,2006,1.046219945
Tonga,TON,2012,1.017320037
Tonga,TON,2013,0.92444998
Trinidad and Tobago,TTO,1982,1.019940019
Trinidad and Tobago,TTO,1985,0.955280006
Trinidad and Tobago,TTO,1988,1.062469959
Trinidad and Tobago,TTO,1991,1.064450026
Trinidad and Tobago,TTO,1992,1.042090058
Trinidad and Tobago,TTO,1993,1.010120034
Trinidad and Tobago,TTO,1996,1.036800027
Trinidad and Tobago,TTO,1997,1.049110055
Trinidad and Tobago,TTO,1999,1.028290033
Trinidad and Tobago,TTO,2000,1.025769949
Trinidad and Tobago,TTO,2001,1.029309988
Trinidad and Tobago,TTO,2003,1.013820052
Trinidad and Tobago,TTO,2004,1.023090005
Trinidad and Tobago,TTO,2005,1.037250042
Trinidad and Tobago,TTO,2007,1.004870057
Trinidad and Tobago,TTO,2008,0.995920002
Trinidad and Tobago,TTO,2009,1.002869964
Trinidad and Tobago,TTO,2010,1.003469944
Tunisia,TUN,1973,0.552770019
Tunisia,TUN,1976,0.612410009
Tunisia,TUN,1977,0.637459993
Tunisia,TUN,1978,0.630129993
Tunisia,TUN,1979,0.645519972
Tunisia,TUN,1980,0.64568001
Tunisia,TUN,1981,0.653029978
Tunisia,TUN,1982,0.684350014
Tunisia,TUN,1983,0.724059999
Tunisia,TUN,1984,0.747240007
Tunisia,TUN,1985,0.772629976
Tunisia,TUN,1986,0.791190028
Tunisia,TUN,1987,0.794239998
Tunisia,TUN,1988,0.820129991
Tunisia,TUN,1989,0.827400029
Tunisia,TUN,1990,0.858889997
Tunisia,TUN,1991,0.861220002
Tunisia,TUN,1993,0.90259999
Tunisia,TUN,1994,0.922280014
Tunisia,TUN,1995,0.932550013
Tunisia,TUN,1996,0.95581001
Tunisia,TUN,1997,0.95836997
Tunisia,TUN,1999,0.98089999
Tunisia,TUN,2000,0.977129996
Tunisia,TUN,2001,0.988990009
Tunisia,TUN,2002,0.990320027
Tunisia,TUN,2003,0.99447
Tunisia,TUN,2004,1.002779961
Tunisia,TUN,2005,1.00703001
Tunisia,TUN,2007,0.980009973
Tunisia,TUN,2008,0.99010998
Tunisia,TUN,2009,1.025410056
Tunisia,TUN,2010,0.995859981
Tunisia,TUN,2013,1.008260012
Tunisia,TUN,2014,1.011530042
Turkey,TUR,1984,0.827989995
Turkey,TUR,1985,0.849479973
Turkey,TUR,1986,0.902090013
Turkey,TUR,1987,0.88865
Turkey,TUR,1988,0.902209997
Turkey,TUR,1989,0.888589978
Turkey,TUR,1990,0.893360019
Turkey,TUR,1991,0.90030998
Turkey,TUR,1992,0.902540028
Turkey,TUR,1993,0.897459984
Turkey,TUR,1994,0.90140003
Turkey,TUR,1995,0.912450016
Turkey,TUR,2004,0.920109987
Turkey,TUR,2005,0.92693001
Turkey,TUR,2006,0.937870026
Turkey,TUR,2007,0.944739997
Turkey,TUR,2008,0.95867002
Turkey,TUR,2009,0.97823
Turkey,TUR,2010,0.98496002
Turkey,TUR,2011,0.99417001
Turkey,TUR,2012,0.979629993
Tuvalu,TUV,2001,1.12658
Tuvalu,TUV,2002,1.221060038
Tuvalu,TUV,2003,1.181929946
Tuvalu,TUV,2004,1.127169967
Tuvalu,TUV,2005,1.076969981
Tuvalu,TUV,2006,1.222730041
Tuvalu,TUV,2014,1.102200031
Uganda,UGA,1982,0.497000009
Uganda,UGA,1986,0.601629972
Uganda,UGA,2001,0.811590016
Uganda,UGA,2002,0.849349976
Uganda,UGA,2003,0.851880014
Uganda,UGA,2004,0.870809972
Uganda,UGA,2005,0.892040014
Uganda,UGA,2007,0.93125999
Uganda,UGA,2008,0.961979985
Uganda,UGA,2009,0.987559974
Uganda,UGA,2010,0.982879996
Uganda,UGA,2011,0.978359997
Uganda,UGA,2013,0.988399982
Ukraine,UKR,1993,1.020480037
Ukraine,UKR,1994,1.016690016
Ukraine,UKR,1999,0.997349977
Ukraine,UKR,2000,0.999069989
Ukraine,UKR,2001,0.991410017
Ukraine,UKR,2002,1.001670003
Ukraine,UKR,2005,0.994069993
Ukraine,UKR,2006,0.993480027
Ukraine,UKR,2007,1.000609994
Ukraine,UKR,2008,1.004989982
Ukraine,UKR,2009,1.001119971
Ukraine,UKR,2010,0.999710023
Ukraine,UKR,2011,1.007840037
Ukraine,UKR,2012,1.015359998
Ukraine,UKR,2013,1.019449949
Ukraine,UKR,2014,1.020499945
United Arab Emirates,ARE,1974,0.727199972
United Arab Emirates,ARE,1975,0.95520997
United Arab Emirates,ARE,1976,0.834280014
United Arab Emirates,ARE,1977,0.878329992
United Arab Emirates,ARE,1978,0.870779991
United Arab Emirates,ARE,1979,0.920289993
United Arab Emirates,ARE,1980,0.988359988
United Arab Emirates,ARE,1981,0.980560005
United Arab Emirates,ARE,1982,0.93265003
United Arab Emirates,ARE,1983,0.968400002
United Arab Emirates,ARE,1984,1.022469997
United Arab Emirates,ARE,1985,0.998950005
United Arab Emirates,ARE,1986,1.074210048
United Arab Emirates,ARE,1987,1.085919976
United Arab Emirates,ARE,1988,1.05084002
United Arab Emirates,ARE,1989,1.003640056
United Arab Emirates,ARE,1990,0.969789982
United Arab Emirates,ARE,1991,0.966489971
United Arab Emirates,ARE,1992,0.982240021
United Arab Emirates,ARE,1993,0.997039974
United Arab Emirates,ARE,1994,1.010310054
United Arab Emirates,ARE,1995,1.007169962
United Arab Emirates,ARE,1996,1.012470007
United Arab Emirates,ARE,1997,1.014709949
United Arab Emirates,ARE,1998,1.027449965
United Arab Emirates,ARE,1999,1.048840046
United Arab Emirates,ARE,2003,1.010489941
United Arab Emirates,ARE,2004,0.995630026
United Arab Emirates,ARE,2005,1.022199988
United Arab Emirates,ARE,2006,1.058529973
United Arab Emirates,ARE,2007,1.075919986
United Arab Emirates,ARE,2009,1.06862998
United Arab Emirates,ARE,2010,1.089619994
United Arab Emirates,ARE,2011,1.032410026
United Arab Emirates,ARE,2012,1.038159966
United Arab Emirates,ARE,2013,1.049510002
United Arab Emirates,ARE,2014,1.016639948
Upper-middle-income countries,,1993,0.966090024
Upper-middle-income countries,,1994,0.966109991
Upper-middle-income countries,,1995,0.967499971
Upper-middle-income countries,,1996,0.967869997
Upper-middle-income countries,,1997,0.97341001
Upper-middle-income countries,,1998,0.976140022
Upper-middle-income countries,,1999,0.980300009
Upper-middle-income countries,,2000,0.985469997
Upper-middle-income countries,,2001,0.991720021
Upper-middle-income countries,,2002,0.993499994
Upper-middle-income countries,,2003,0.990999997
Upper-middle-income countries,,2004,0.995119989
Upper-middle-income countries,,2005,0.997669995
Upper-middle-income countries,,2006,0.994149983
Upper-middle-income countries,,2007,0.996299982
Upper-middle-income countries,,2008,0.990779996
Upper-middle-income countries,,2009,0.991180003
Upper-middle-income countries,,2010,0.987969995
Upper-middle-income countries,,2011,0.984740019
Upper-middle-income countries,,2012,0.985099971
Upper-middle-income countries,,2013,0.984950006
Upper-middle-income countries,,2014,0.985780001
Uruguay,URY,1974,1.039759994
Uruguay,URY,1976,0.988590002
Uruguay,URY,1977,1.045439959
Uruguay,URY,1978,1.050359964
Uruguay,URY,1979,1.020120025
Uruguay,URY,1980,1.052109957
Uruguay,URY,1985,1.044729948
Uruguay,URY,1986,1.073959947
Uruguay,URY,1987,1.061300039
Uruguay,URY,1988,1.050670028
Uruguay,URY,1989,1.037199974
Uruguay,URY,1990,1.056759953
Uruguay,URY,1991,1.052880049
Uruguay,URY,1992,1.048419952
Uruguay,URY,1993,1.051880002
Uruguay,URY,1994,1.059239984
Uruguay,URY,1995,1.033750057
Uruguay,URY,1996,1.047180057
Uruguay,URY,1997,1.032660007
Uruguay,URY,1998,0.977729976
Uruguay,URY,1999,1.02857995
Uruguay,URY,2000,1.049640059
Uruguay,URY,2001,1.032770038
Uruguay,URY,2002,1.054229975
Uruguay,URY,2003,1.037899971
Uruguay,URY,2004,1.013890028
Uruguay,URY,2005,1.043560028
Uruguay,URY,2006,1.024430037
Uruguay,URY,2007,1.027750015
Uruguay,URY,2008,1.030040026
Uruguay,URY,2009,1.00951004
Uruguay,URY,2010,0.994610012
Uruguay,URY,2013,0.98605001
Uzbekistan,UZB,2001,0.99842
Uzbekistan,UZB,2002,0.989409983
Uzbekistan,UZB,2003,1.012730002
Uzbekistan,UZB,2004,1.009490013
Uzbekistan,UZB,2005,1.004590034
Uzbekistan,UZB,2006,1.001270056
Uzbekistan,UZB,2007,0.994719982
Uzbekistan,UZB,2008,1.001350045
Uzbekistan,UZB,2009,0.988470018
Uzbekistan,UZB,2010,0.991299987
Uzbekistan,UZB,2011,0.982469976
Vanuatu,VUT,1992,0.961600006
Vanuatu,VUT,1994,0.941839993
Vanuatu,VUT,1998,1.052240014
Vanuatu,VUT,2000,1.050009966
Vanuatu,VUT,2001,0.995289981
Vanuatu,VUT,2004,0.98593998
Vanuatu,VUT,2007,1.051159978
Vanuatu,VUT,2008,1.082360029
Vanuatu,VUT,2009,1.06298995
Vanuatu,VUT,2010,1.072409987
Vanuatu,VUT,2013,1.084409952
Venezuela,VEN,1988,1.114590049
Venezuela,VEN,1989,1.131659985
Venezuela,VEN,1991,1.137320042
Venezuela,VEN,1992,1.131150007
Venezuela,VEN,1993,1.124349952
Venezuela,VEN,1996,1.117249966
Venezuela,VEN,1997,1.097749949
Venezuela,VEN,1999,1.085579991
Venezuela,VEN,2000,1.073639989
Venezuela,VEN,2001,1.074710011
Venezuela,VEN,2002,1.058279991
Venezuela,VEN,2003,1.050140023
Venezuela,VEN,2004,1.057330012
Venezuela,VEN,2005,1.065060019
Venezuela,VEN,2006,1.062469959
Venezuela,VEN,2007,1.044209957
Venezuela,VEN,2008,1.024309993
Venezuela,VEN,2009,1.026460052
Venezuela,VEN,2010,1.023249984
Venezuela,VEN,2011,1.028020024
Venezuela,VEN,2012,1.027619958
Venezuela,VEN,2013,1.027349949
Venezuela,VEN,2014,1.014269948
Vietnam,VNM,1999,0.946959972
Vietnam,VNM,2000,0.953750014
Vietnam,VNM,2001,0.954370022
Vietnam,VNM,2002,0.95371002
Vietnam,VNM,2003,0.948880017
Vietnam,VNM,2013,1.000769973
Vietnam,VNM,2014,1.038179994
World,OWID_WRL,1972,0.885770023
World,OWID_WRL,1973,0.885240018
World,OWID_WRL,1974,0.884660006
World,OWID_WRL,1975,0.88282001
World,OWID_WRL,1976,0.882350028
World,OWID_WRL,1977,0.885670006
World,OWID_WRL,1978,0.88538003
World,OWID_WRL,1979,0.887080014
World,OWID_WRL,1980,0.890439987
World,OWID_WRL,1981,0.891070008
World,OWID_WRL,1982,0.891939998
World,OWID_WRL,1983,0.892549992
World,OWID_WRL,1984,0.893369973
World,OWID_WRL,1985,0.893559992
World,OWID_WRL,1986,0.893660009
World,OWID_WRL,1987,0.893949986
World,OWID_WRL,1988,0.893980026
World,OWID_WRL,1989,0.893679976
World,OWID_WRL,1990,0.89763999
World,OWID_WRL,1991,0.897909999
World,OWID_WRL,1992,0.901250005
World,OWID_WRL,1993,0.903999984
World,OWID_WRL,1994,0.906470001
World,OWID_WRL,1995,0.908339977
World,OWID_WRL,1996,0.910589993
World,OWID_WRL,1997,0.913370013
World,OWID_WRL,1998,0.917639971
World,OWID_WRL,1999,0.922230005
World,OWID_WRL,2000,0.926970005
World,OWID_WRL,2001,0.93572998
World,OWID_WRL,2002,0.936179996
World,OWID_WRL,2003,0.951439977
World,OWID_WRL,2004,0.954400003
World,OWID_WRL,2005,0.958000004
World,OWID_WRL,2006,0.961660028
World,OWID_WRL,2007,0.966069996
World,OWID_WRL,2008,0.971010029
World,OWID_WRL,2009,0.976549983
World,OWID_WRL,2010,0.978709996
World,OWID_WRL,2011,0.978879988
World,OWID_WRL,2012,0.986660004
World,OWID_WRL,2013,0.99289
World,OWID_WRL,2014,0.990180016
Yemen,YEM,1999,0.45054999
Yemen,YEM,2001,0.486909986
Yemen,YEM,2002,0.519529998
Yemen,YEM,2003,0.552110016
Yemen,YEM,2004,0.579029977
Yemen,YEM,2005,0.622250021
Yemen,YEM,2008,0.686320007
Yemen,YEM,2010,0.726469994
Yemen,YEM,2012,0.761139989
Yemen,YEM,2013,0.791869998
Zambia,ZMB,1972,0.579540014
Zambia,ZMB,1973,0.601350009
Zambia,ZMB,1974,0.612990022
Zambia,ZMB,1975,0.624899983
Zambia,ZMB,1976,0.631099999
Zambia,ZMB,1977,0.656859994
Zambia,ZMB,1978,0.68532002
Zambia,ZMB,1979,0.693870008
Zambia,ZMB,1980,0.69145
Zambia,ZMB,1981,0.717519999
Zambia,ZMB,1982,0.722819984
Zambia,ZMB,1983,0.721260011
Zambia,ZMB,1984,0.693270028
Zambia,ZMB,1986,0.753019989
Zambia,ZMB,1998,0.821280003
Zambia,ZMB,1999,0.814400017
Zambia,ZMB,2000,0.840680003
Zambia,ZMB,2002,0.831539989
Zambia,ZMB,2004,0.865809977
Zambia,ZMB,2005,0.734809995
Zambia,ZMB,2006,0.884079993
Zambia,ZMB,2007,0.88124001
Zambia,ZMB,2008,0.887210011
Zambia,ZMB,2009,0.894039989
Zambia,ZMB,2010,1.099900007
Zambia,ZMB,2012,1.007320046
Zambia,ZMB,2013,0.973540008
Zimbabwe,ZWE,1984,0.80467999
Zimbabwe,ZWE,1999,0.946229994
Zimbabwe,ZWE,2001,0.941739976
Zimbabwe,ZWE,2002,0.955429971
Zimbabwe,ZWE,2003,0.960979998
Zimbabwe,ZWE,2012,1.02572
Zimbabwe,ZWE,2013,1.01522994
